time,dir,queue,vehicles,mean_speed
16269.0,S,105,106,0.03
16270.0,W,38,38,0.0
16270.0,N,43,43,0.0
16270.0,E,84,84,0.0
16270.0,S,105,105,0.0
16271.0,W,38,38,0.0
16271.0,N,43,43,0.0
16271.0,E,84,84,0.0
16271.0,S,104,105,0.01
16272.0,W,38,38,0.0
16272.0,N,43,43,0.0
16272.0,E,84,84,0.0
16272.0,S,103,105,0.02
16273.0,W,38,38,0.0
16273.0,N,43,43,0.0
16273.0,E,84,84,0.0
16273.0,S,103,105,0.02
16274.0,W,38,38,0.0
16274.0,N,43,43,0.0
16274.0,E,82,84,0.17
16274.0,S,103,105,0.02
16275.0,W,38,38,0.0
16275.0,N,43,43,0.0
16275.0,E,82,84,0.22
16275.0,S,101,104,0.02
16276.0,W,38,38,0.0
16276.0,N,43,43,0.0
16276.0,E,82,84,0.17
16276.0,S,98,104,0.21
16277.0,W,38,38,0.0
16277.0,N,43,43,0.0
16277.0,E,82,84,0.06
16277.0,S,97,104,0.44
16278.0,W,38,38,0.0
16278.0,N,43,43,0.0
16278.0,E,82,84,0.04
16278.0,S,96,104,0.43
16279.0,W,38,38,0.0
16279.0,N,43,43,0.0
16279.0,E,82,84,0.02
16279.0,S,95,104,0.41
16280.0,W,38,38,0.0
16280.0,N,43,43,0.0
16280.0,E,82,84,0.03
16280.0,S,94,104,0.27
16281.0,W,38,38,0.0
16281.0,N,43,43,0.0
16281.0,E,82,84,0.03
16281.0,S,93,104,0.32
16282.0,W,38,38,0.0
16282.0,N,43,43,0.0
16282.0,E,82,84,0.02
16282.0,S,94,104,0.25
16283.0,W,38,38,0.0
16283.0,N,43,43,0.0
16283.0,E,82,84,0.02
16283.0,S,92,104,0.2
16284.0,W,38,38,0.0
16284.0,N,43,43,0.0
16284.0,E,81,84,0.02
16284.0,S,96,104,0.18
16285.0,W,38,38,0.0
16285.0,N,43,43,0.0
16285.0,E,82,84,0.02
16285.0,S,95,104,0.26
16286.0,W,38,38,0.0
16286.0,N,43,43,0.0
16286.0,E,81,84,0.21
16286.0,S,94,104,0.32
16287.0,W,38,38,0.0
16287.0,N,43,43,0.0
16287.0,E,82,84,0.2
16287.0,S,93,104,0.2
16288.0,W,38,38,0.0
16288.0,N,43,43,0.0
16288.0,E,82,84,0.1
16288.0,S,95,104,0.17
16289.0,W,38,38,0.0
16289.0,N,43,43,0.0
16289.0,E,83,84,0.09
16289.0,S,97,104,0.12
16290.0,W,38,38,0.0
16290.0,N,43,43,0.0
16290.0,E,84,84,0.01
16290.0,S,97,104,0.09
16291.0,W,38,38,0.0
16291.0,N,43,43,0.0
16291.0,E,84,84,0.0
16291.0,S,97,104,0.08
16292.0,W,38,38,0.0
16292.0,N,43,43,0.0
16292.0,E,84,84,0.0
16292.0,S,98,104,0.08
16293.0,W,38,38,0.0
16293.0,N,43,43,0.0
16293.0,E,84,84,0.0
16293.0,S,96,104,0.09
16294.0,W,38,38,0.0
16294.0,N,43,43,0.0
16294.0,E,84,84,0.0
16294.0,S,96,104,0.08
16295.0,W,38,38,0.0
16295.0,N,43,43,0.0
16295.0,E,84,84,0.0
16295.0,S,98,104,0.06
16296.0,W,38,38,0.0
16296.0,N,43,43,0.0
16296.0,E,82,84,0.13
16296.0,S,101,104,0.05
16297.0,W,38,38,0.0
16297.0,N,43,43,0.0
16297.0,E,80,84,0.36
16297.0,S,99,104,0.14
16298.0,W,38,38,0.0
16298.0,N,43,43,0.0
16298.0,E,79,84,0.41
16298.0,S,97,104,0.3
16299.0,W,38,38,0.0
16299.0,N,43,43,0.0
16299.0,E,77,84,0.42
16299.0,S,95,104,0.36
16300.0,W,38,38,0.0
16300.0,N,43,43,0.0
16300.0,E,77,84,0.47
16300.0,S,94,104,0.37
16301.0,W,38,38,0.0
16301.0,N,43,43,0.0
16301.0,E,76,84,0.47
16301.0,S,92,104,0.35
16302.0,W,38,38,0.0
16302.0,N,43,43,0.0
16302.0,E,75,84,0.36
16302.0,S,90,104,0.33
16303.0,W,38,38,0.0
16303.0,N,43,43,0.0
16303.0,E,77,84,0.24
16303.0,S,89,104,0.45
16304.0,W,38,38,0.0
16304.0,N,43,43,0.0
16304.0,E,79,84,0.18
16304.0,S,91,104,0.38
16305.0,W,38,38,0.0
16305.0,N,43,43,0.0
16305.0,E,81,84,0.04
16305.0,S,92,104,0.31
16306.0,W,38,38,0.0
16306.0,N,43,43,0.0
16306.0,E,81,84,0.03
16306.0,S,96,104,0.21
16307.0,W,38,38,0.0
16307.0,N,43,43,0.0
16307.0,E,82,84,0.01
16307.0,S,100,104,0.12
16308.0,W,38,38,0.0
16308.0,N,43,43,0.0
16308.0,E,83,84,0.01
16308.0,S,101,104,0.05
16309.0,W,38,38,0.0
16309.0,N,43,43,0.0
16309.0,E,83,84,0.01
16309.0,S,102,104,0.02
16310.0,W,38,38,0.0
16310.0,N,43,43,0.0
16310.0,E,83,84,0.01
16310.0,S,104,104,0.01
16311.0,W,38,38,0.0
16311.0,N,43,43,0.0
16311.0,E,83,84,0.01
16311.0,S,104,104,0.01
16312.0,W,38,38,0.0
16312.0,N,43,43,0.0
16312.0,E,83,84,0.01
16312.0,S,102,104,0.11
16313.0,W,38,38,0.0
16313.0,N,43,43,0.0
16313.0,E,83,84,0.01
16313.0,S,101,104,0.13
16314.0,W,38,38,0.0
16314.0,N,42,42,0.0
16314.0,E,83,84,0.0
16314.0,S,99,104,0.14
16315.0,W,38,38,0.0
16315.0,N,41,42,0.12
16315.0,E,83,84,0.1
16315.0,S,100,104,0.07
16316.0,W,37,38,0.07
16316.0,N,40,42,0.36
16316.0,E,81,84,0.23
16316.0,S,100,104,0.07
16317.0,W,37,38,0.03
16317.0,N,39,42,0.4
16317.0,E,81,84,0.2
16317.0,S,99,104,0.06
16318.0,W,38,38,0.0
16318.0,N,38,42,0.51
16318.0,E,82,86,0.19
16318.0,S,98,105,0.19
16319.0,W,38,38,0.0
16319.0,N,38,42,0.52
16319.0,E,83,86,0.07
16319.0,S,96,105,0.36
16320.0,W,38,38,0.0
16320.0,N,37,42,0.44
16320.0,E,84,86,0.03
16320.0,S,92,105,0.42
16321.0,W,38,38,0.0
16321.0,N,36,42,0.47
16321.0,E,85,86,0.01
16321.0,S,92,105,0.37
16322.0,W,38,38,0.0
16322.0,N,36,42,0.51
16322.0,E,86,86,0.0
16322.0,S,93,105,0.31
16323.0,W,38,38,0.0
16323.0,N,36,42,0.45
16323.0,E,86,86,0.0
16323.0,S,91,105,0.2
16324.0,W,38,38,0.0
16324.0,N,36,42,0.59
16324.0,E,86,86,0.0
16324.0,S,93,105,0.15
16325.0,W,38,38,0.0
16325.0,N,37,42,0.36
16325.0,E,86,86,0.0
16325.0,S,95,105,0.12
16326.0,W,38,38,0.0
16326.0,N,38,42,0.38
16326.0,E,86,86,0.0
16326.0,S,95,105,0.09
16327.0,W,38,38,0.0
16327.0,N,38,42,0.27
16327.0,E,86,86,0.0
16327.0,S,95,105,0.08
16328.0,W,38,38,0.0
16328.0,N,38,42,0.18
16328.0,E,86,86,0.0
16328.0,S,96,105,0.07
16329.0,W,38,38,0.0
16329.0,N,40,42,0.11
16329.0,E,85,85,0.0
16329.0,S,97,106,0.3
16330.0,W,38,38,0.0
16330.0,N,39,42,0.25
16330.0,E,84,85,0.06
16330.0,S,98,106,0.21
16331.0,W,38,38,0.0
16331.0,N,38,42,0.55
16331.0,E,84,85,0.12
16331.0,S,99,106,0.05
16332.0,W,38,38,0.0
16332.0,N,37,41,0.23
16332.0,E,84,84,0.0
16332.0,S,102,106,0.03
16333.0,W,38,38,0.0
16333.0,N,38,41,0.48
16333.0,E,84,84,0.0
16333.0,S,103,106,0.02
16334.0,W,38,38,0.0
16334.0,N,37,41,0.49
16334.0,E,84,84,0.0
16334.0,S,103,106,0.15
16335.0,W,38,38,0.0
16335.0,N,36,41,0.52
16335.0,E,84,84,0.0
16335.0,S,104,106,0.18
16336.0,W,38,38,0.0
16336.0,N,36,41,0.45
16336.0,E,84,84,0.0
16336.0,S,105,106,0.11
16337.0,W,38,38,0.0
16337.0,N,36,41,0.5
16337.0,E,84,84,0.0
16337.0,S,105,106,0.02
16338.0,W,37,38,0.13
16338.0,N,36,41,0.57
16338.0,E,84,84,0.0
16338.0,S,105,106,0.0
16339.0,W,37,38,0.33
16339.0,N,35,41,0.55
16339.0,E,84,84,0.0
16339.0,S,106,106,0.0
16340.0,W,36,37,0.16
16340.0,N,35,41,0.48
16340.0,E,84,84,0.0
16340.0,S,106,106,0.0
16341.0,W,36,37,0.38
16341.0,N,36,41,0.46
16341.0,E,84,84,0.0
16341.0,S,106,106,0.0
16342.0,W,35,37,0.51
16342.0,N,35,41,0.47
16342.0,E,84,84,0.0
16342.0,S,104,106,0.06
16343.0,W,34,37,0.75
16343.0,N,36,41,0.45
16343.0,E,84,84,0.0
16343.0,S,102,106,0.08
16344.0,W,33,37,0.65
16344.0,N,36,41,0.41
16344.0,E,84,84,0.0
16344.0,S,102,106,0.09
16345.0,W,33,37,0.7
16345.0,N,37,41,0.23
16345.0,E,84,84,0.0
16345.0,S,98,106,0.19
16346.0,W,32,37,0.63
16346.0,N,37,41,0.24
16346.0,E,84,84,0.0
16346.0,S,97,106,0.38
16347.0,W,32,37,0.62
16347.0,N,38,41,0.16
16347.0,E,84,84,0.0
16347.0,S,98,106,0.47
16348.0,W,31,37,0.53
16348.0,N,39,41,0.09
16348.0,E,84,84,0.0
16348.0,S,98,106,0.26
16349.0,W,33,37,0.53
16349.0,N,39,41,0.05
16349.0,E,84,84,0.0
16349.0,S,99,106,0.11
16350.0,W,33,38,0.58
16350.0,N,40,41,0.03
16350.0,E,84,84,0.0
16350.0,S,100,106,0.08
16351.0,W,33,38,0.39
16351.0,N,41,41,0.01
16351.0,E,84,84,0.0
16351.0,S,100,106,0.06
16352.0,W,34,38,0.25
16352.0,N,41,41,0.01
16352.0,E,84,84,0.0
16352.0,S,101,106,0.07
16353.0,W,35,38,0.15
16353.0,N,41,41,0.0
16353.0,E,84,85,0.55
16353.0,S,101,106,0.06
16354.0,W,36,38,0.09
16354.0,N,41,41,0.0
16354.0,E,84,84,0.0
16354.0,S,103,106,0.04
16355.0,W,37,38,0.08
16355.0,N,41,41,0.0
16355.0,E,84,84,0.0
16355.0,S,102,106,0.05
16356.0,W,38,38,0.02
16356.0,N,41,41,0.0
16356.0,E,84,84,0.0
16356.0,S,105,106,0.01
16357.0,W,38,38,0.01
16357.0,N,41,41,0.0
16357.0,E,84,84,0.0
16357.0,S,106,106,0.0
16358.0,W,38,38,0.01
16358.0,N,41,41,0.0
16358.0,E,84,84,0.0
16358.0,S,106,106,0.0
16359.0,W,38,38,0.0
16359.0,N,41,41,0.0
16359.0,E,84,84,0.0
16359.0,S,104,106,0.17
16360.0,W,38,38,0.0
16360.0,N,41,41,0.0
16360.0,E,84,84,0.0
16360.0,S,104,106,0.16
16361.0,W,38,38,0.0
16361.0,N,41,41,0.0
16361.0,E,84,84,0.0
16361.0,S,104,106,0.09
16362.0,W,38,38,0.0
16362.0,N,41,41,0.0
16362.0,E,84,84,0.0
16362.0,S,104,106,0.05
16363.0,W,38,38,0.0
16363.0,N,41,41,0.0
16363.0,E,84,84,0.0
16363.0,S,103,106,0.04
16364.0,W,38,38,0.0
16364.0,N,41,41,0.0
16364.0,E,84,84,0.0
16364.0,S,102,106,0.04
16365.0,W,38,38,0.0
16365.0,N,41,41,0.0
16365.0,E,84,84,0.0
16365.0,S,106,106,0.0
16366.0,W,38,38,0.0
16366.0,N,41,41,0.0
16366.0,E,84,84,0.0
16366.0,S,106,106,0.0
16367.0,W,38,38,0.0
16367.0,N,41,41,0.0
16367.0,E,84,84,0.0
16367.0,S,105,106,0.01
16368.0,W,38,38,0.0
16368.0,N,40,40,0.0
16368.0,E,84,84,0.0
16368.0,S,106,106,0.0
16369.0,W,38,38,0.0
16369.0,N,39,40,0.09
16369.0,E,84,84,0.0
16369.0,S,105,106,0.07
16370.0,W,38,38,0.0
16370.0,N,38,40,0.32
16370.0,E,84,84,0.0
16370.0,S,103,106,0.11
16371.0,W,38,38,0.0
16371.0,N,37,40,0.66
16371.0,E,84,84,0.0
16371.0,S,100,106,0.24
16372.0,W,38,38,0.0
16372.0,N,35,38,0.61
16372.0,E,84,84,0.0
16372.0,S,96,106,0.4
16373.0,W,38,38,0.0
16373.0,N,33,38,1.17
16373.0,E,84,84,0.0
16373.0,S,96,106,0.46
16374.0,W,38,38,0.0
16374.0,N,31,38,1.72
16374.0,E,84,84,0.0
16374.0,S,95,106,0.44
16375.0,W,38,38,0.0
16375.0,N,29,38,1.79
16375.0,E,84,84,0.0
16375.0,S,95,106,0.44
16376.0,W,38,38,0.0
16376.0,N,29,38,1.8
16376.0,E,84,84,0.0
16376.0,S,95,106,0.38
16377.0,W,38,38,0.0
16377.0,N,28,38,1.85
16377.0,E,84,84,0.0
16377.0,S,96,106,0.33
16378.0,W,38,38,0.0
16378.0,N,28,38,1.65
16378.0,E,84,84,0.0
16378.0,S,98,106,0.13
16379.0,W,38,38,0.0
16379.0,N,28,38,1.58
16379.0,E,84,84,0.0
16379.0,S,101,106,0.13
16380.0,W,38,38,0.0
16380.0,N,29,38,1.4
16380.0,E,84,84,0.0
16380.0,S,101,106,0.15
16381.0,W,38,38,0.0
16381.0,N,27,38,1.47
16381.0,E,84,84,0.0
16381.0,S,102,106,0.06
16382.0,W,38,38,0.0
16382.0,N,27,38,1.09
16382.0,E,84,84,0.0
16382.0,S,101,106,0.03
16383.0,W,38,38,0.0
16383.0,N,28,38,1.12
16383.0,E,84,84,0.0
16383.0,S,101,107,0.23
16384.0,W,38,38,0.0
16384.0,N,29,38,1.28
16384.0,E,84,84,0.0
16384.0,S,101,107,0.24
16385.0,W,38,38,0.0
16385.0,N,30,38,0.98
16385.0,E,84,84,0.0
16385.0,S,101,107,0.09
16386.0,W,38,38,0.0
16386.0,N,32,38,0.58
16386.0,E,84,84,0.0
16386.0,S,103,107,0.04
16387.0,W,38,38,0.0
16387.0,N,32,38,0.55
16387.0,E,84,84,0.0
16387.0,S,105,107,0.02
16388.0,W,38,38,0.0
16388.0,N,32,38,0.55
16388.0,E,84,84,0.0
16388.0,S,106,107,0.02
16389.0,W,38,38,0.0
16389.0,N,32,38,0.51
16389.0,E,84,84,0.0
16389.0,S,106,107,0.02
16390.0,W,37,37,0.0
16390.0,N,32,38,0.44
16390.0,E,84,84,0.0
16390.0,S,106,107,0.02
16391.0,W,35,36,0.22
16391.0,N,33,38,0.61
16391.0,E,84,84,0.0
16391.0,S,105,107,0.02
16392.0,W,34,36,0.61
16392.0,N,32,38,0.54
16392.0,E,84,84,0.0
16392.0,S,105,107,0.02
16393.0,W,33,35,0.27
16393.0,N,33,38,0.47
16393.0,E,84,84,0.0
16393.0,S,103,107,0.07
16394.0,W,30,35,0.68
16394.0,N,33,38,0.42
16394.0,E,84,84,0.0
16394.0,S,104,107,0.03
16395.0,W,28,35,0.83
16395.0,N,34,39,0.84
16395.0,E,84,84,0.0
16395.0,S,105,107,0.02
16396.0,W,27,35,0.74
16396.0,N,34,39,0.71
16396.0,E,84,84,0.0
16396.0,S,106,107,0.02
16397.0,W,26,35,0.83
16397.0,N,33,39,0.76
16397.0,E,84,84,0.0
16397.0,S,106,107,0.02
16398.0,W,23,35,1.22
16398.0,N,34,40,1.1
16398.0,E,84,84,0.0
16398.0,S,106,107,0.02
16399.0,W,22,35,0.99
16399.0,N,32,40,0.86
16399.0,E,84,84,0.0
16399.0,S,106,107,0.02
16400.0,W,23,35,0.93
16400.0,N,34,41,0.21
16400.0,E,84,84,0.0
16400.0,S,106,107,0.01
16401.0,W,23,35,0.68
16401.0,N,38,41,0.3
16401.0,E,84,84,0.0
16401.0,S,106,107,0.05
16402.0,W,25,35,0.67
16402.0,N,37,41,0.2
16402.0,E,84,84,0.0
16402.0,S,104,107,0.06
16403.0,W,24,36,0.5
16403.0,N,38,40,0.16
16403.0,E,84,84,0.0
16403.0,S,104,107,0.05
16404.0,W,25,36,0.55
16404.0,N,37,40,0.41
16404.0,E,84,84,0.0
16404.0,S,102,107,0.06
16405.0,W,26,36,0.4
16405.0,N,37,40,0.63
16405.0,E,84,84,0.0
16405.0,S,103,107,0.04
16406.0,W,27,36,0.28
16406.0,N,36,40,0.59
16406.0,E,84,84,0.0
16406.0,S,105,107,0.03
16407.0,W,28,36,0.23
16407.0,N,35,40,0.67
16407.0,E,84,84,0.0
16407.0,S,107,107,0.01
16408.0,W,30,36,0.14
16408.0,N,33,40,0.67
16408.0,E,84,84,0.0
16408.0,S,107,107,0.01
16409.0,W,32,36,0.26
16409.0,N,33,40,0.72
16409.0,E,84,84,0.0
16409.0,S,107,107,0.0
16410.0,W,33,36,0.37
16410.0,N,35,41,0.87
16410.0,E,84,85,0.44
16410.0,S,107,107,0.0
16411.0,W,33,36,0.42
16411.0,N,34,41,1.08
16411.0,E,84,85,0.26
16411.0,S,107,107,0.0
16412.0,W,33,37,0.41
16412.0,N,33,41,0.66
16412.0,E,84,85,0.07
16412.0,S,107,107,0.0
16413.0,W,33,37,0.39
16413.0,N,34,41,0.6
16413.0,E,85,85,0.0
16413.0,S,107,107,0.0
16414.0,W,35,37,0.18
16414.0,N,36,41,0.44
16414.0,E,84,85,0.08
16414.0,S,105,107,0.06
16415.0,W,36,37,0.04
16415.0,N,37,42,0.83
16415.0,E,82,84,0.11
16415.0,S,107,107,0.0
16416.0,W,36,37,0.09
16416.0,N,37,42,0.86
16416.0,E,80,84,0.23
16416.0,S,107,107,0.0
16417.0,W,35,37,0.1
16417.0,N,38,42,0.49
16417.0,E,80,84,0.29
16417.0,S,107,107,0.0
16418.0,W,35,37,0.09
16418.0,N,39,43,0.55
16418.0,E,78,85,0.26
16418.0,S,107,107,0.0
16419.0,W,35,37,0.1
16419.0,N,39,43,0.22
16419.0,E,77,85,0.24
16419.0,S,107,107,0.0
16420.0,W,34,37,0.09
16420.0,N,40,43,0.12
16420.0,E,76,85,0.25
16420.0,S,107,107,0.0
16421.0,W,34,37,0.08
16421.0,N,40,43,0.06
16421.0,E,75,85,0.25
16421.0,S,106,107,0.03
16422.0,W,34,37,0.07
16422.0,N,41,43,0.04
16422.0,E,76,85,0.26
16422.0,S,104,107,0.05
16423.0,W,33,37,0.08
16423.0,N,42,43,0.03
16423.0,E,75,85,0.3
16423.0,S,104,107,0.05
16424.0,W,35,37,0.08
16424.0,N,42,43,0.02
16424.0,E,75,85,0.28
16424.0,S,104,107,0.05
16425.0,W,35,37,0.07
16425.0,N,43,43,0.01
16425.0,E,76,85,0.32
16425.0,S,102,107,0.05
16426.0,W,34,37,0.09
16426.0,N,43,43,0.0
16426.0,E,75,85,0.29
16426.0,S,102,107,0.04
16427.0,W,36,37,0.04
16427.0,N,43,43,0.0
16427.0,E,75,85,0.37
16427.0,S,104,107,0.02
16428.0,W,35,37,0.11
16428.0,N,43,43,0.0
16428.0,E,73,84,0.35
16428.0,S,106,107,0.01
16429.0,W,35,37,0.36
16429.0,N,43,43,0.0
16429.0,E,70,84,0.46
16429.0,S,107,107,0.01
16430.0,W,34,36,0.36
16430.0,N,43,43,0.0
16430.0,E,68,84,0.52
16430.0,S,107,107,0.0
16431.0,W,34,37,0.44
16431.0,N,43,43,0.0
16431.0,E,67,84,0.49
16431.0,S,107,107,0.0
16432.0,W,33,37,0.51
16432.0,N,43,43,0.0
16432.0,E,67,84,0.48
16432.0,S,107,107,0.0
16433.0,W,32,37,0.4
16433.0,N,43,43,0.0
16433.0,E,68,84,0.52
16433.0,S,107,107,0.0
16434.0,W,32,37,0.44
16434.0,N,43,43,0.0
16434.0,E,69,84,0.55
16434.0,S,107,107,0.0
16435.0,W,32,37,0.57
16435.0,N,43,43,0.0
16435.0,E,69,84,0.56
16435.0,S,107,107,0.0
16436.0,W,31,37,0.54
16436.0,N,43,43,0.0
16436.0,E,66,84,0.49
16436.0,S,106,107,0.03
16437.0,W,31,37,0.44
16437.0,N,43,43,0.0
16437.0,E,68,84,0.47
16437.0,S,104,107,0.04
16438.0,W,32,37,0.42
16438.0,N,43,43,0.0
16438.0,E,68,84,0.49
16438.0,S,103,107,0.04
16439.0,W,32,37,0.53
16439.0,N,43,43,0.0
16439.0,E,67,85,0.64
16439.0,S,102,107,0.05
16440.0,W,32,37,0.42
16440.0,N,43,43,0.0
16440.0,E,68,85,0.5
16440.0,S,102,107,0.04
16441.0,W,33,37,0.31
16441.0,N,43,43,0.0
16441.0,E,72,85,0.41
16441.0,S,103,107,0.04
16442.0,W,34,37,0.23
16442.0,N,43,43,0.0
16442.0,E,73,85,0.39
16442.0,S,103,107,0.03
16443.0,W,35,37,0.13
16443.0,N,43,43,0.0
16443.0,E,74,85,0.36
16443.0,S,105,107,0.02
16444.0,W,35,37,0.05
16444.0,N,43,43,0.0
16444.0,E,73,85,0.35
16444.0,S,106,107,0.01
16445.0,W,36,37,0.02
16445.0,N,43,43,0.0
16445.0,E,74,85,0.31
16445.0,S,107,107,0.01
16446.0,W,37,37,0.01
16446.0,N,43,43,0.0
16446.0,E,74,85,0.28
16446.0,S,107,107,0.0
16447.0,W,37,37,0.01
16447.0,N,43,43,0.0
16447.0,E,75,85,0.24
16447.0,S,107,107,0.0
16448.0,W,37,37,0.0
16448.0,N,43,43,0.0
16448.0,E,76,85,0.25
16448.0,S,107,107,0.0
16449.0,W,37,37,0.0
16449.0,N,43,43,0.0
16449.0,E,77,85,0.23
16449.0,S,107,107,0.0
16450.0,W,37,37,0.0
16450.0,N,43,43,0.0
16450.0,E,76,85,0.22
16450.0,S,107,107,0.0
16451.0,W,37,37,0.0
16451.0,N,43,43,0.0
16451.0,E,79,85,0.2
16451.0,S,106,107,0.04
16452.0,W,37,37,0.0
16452.0,N,43,43,0.0
16452.0,E,79,85,0.15
16452.0,S,105,107,0.04
16453.0,W,37,37,0.0
16453.0,N,43,43,0.0
16453.0,E,80,85,0.17
16453.0,S,104,107,0.05
16454.0,W,37,37,0.0
16454.0,N,43,43,0.0
16454.0,E,80,86,0.33
16454.0,S,104,107,0.03
16455.0,W,37,37,0.0
16455.0,N,43,43,0.0
16455.0,E,81,86,0.18
16455.0,S,105,107,0.02
16456.0,W,37,37,0.0
16456.0,N,43,43,0.0
16456.0,E,81,86,0.11
16456.0,S,107,107,0.0
16457.0,W,37,37,0.0
16457.0,N,43,43,0.0
16457.0,E,82,86,0.06
16457.0,S,107,107,0.0
16458.0,W,37,37,0.0
16458.0,N,43,43,0.0
16458.0,E,82,86,0.06
16458.0,S,107,107,0.0
16459.0,W,37,37,0.0
16459.0,N,43,43,0.0
16459.0,E,83,86,0.04
16459.0,S,107,107,0.0
16460.0,W,37,37,0.0
16460.0,N,42,43,0.05
16460.0,E,84,86,0.02
16460.0,S,107,107,0.0
16461.0,W,37,37,0.0
16461.0,N,41,43,0.08
16461.0,E,85,86,0.02
16461.0,S,107,107,0.0
16462.0,W,37,37,0.0
16462.0,N,41,43,0.07
16462.0,E,86,86,0.01
16462.0,S,107,107,0.0
16463.0,W,37,37,0.0
16463.0,N,41,43,0.07
16463.0,E,86,86,0.01
16463.0,S,106,107,0.03
16464.0,W,37,37,0.0
16464.0,N,41,43,0.07
16464.0,E,86,86,0.0
16464.0,S,106,107,0.01
16465.0,W,37,37,0.0
16465.0,N,40,43,0.06
16465.0,E,86,86,0.0
16465.0,S,107,107,0.0
16466.0,W,37,37,0.0
16466.0,N,40,43,0.08
16466.0,E,86,86,0.0
16466.0,S,107,107,0.0
16467.0,W,37,37,0.0
16467.0,N,40,43,0.07
16467.0,E,86,86,0.0
16467.0,S,107,107,0.0
16468.0,W,37,37,0.0
16468.0,N,39,43,0.07
16468.0,E,86,86,0.0
16468.0,S,107,107,0.0
16469.0,W,37,37,0.0
16469.0,N,40,43,0.07
16469.0,E,86,86,0.0
16469.0,S,107,107,0.0
16470.0,W,37,37,0.0
16470.0,N,40,43,0.07
16470.0,E,86,86,0.0
16470.0,S,107,107,0.0
16471.0,W,37,37,0.0
16471.0,N,40,43,0.07
16471.0,E,86,86,0.0
16471.0,S,107,107,0.0
16472.0,W,37,37,0.0
16472.0,N,41,43,0.05
16472.0,E,86,86,0.0
16472.0,S,107,107,0.0
16473.0,W,37,37,0.0
16473.0,N,42,43,0.04
16473.0,E,86,86,0.0
16473.0,S,107,107,0.0
16474.0,W,37,37,0.0
16474.0,N,42,43,0.03
16474.0,E,86,86,0.0
16474.0,S,107,107,0.0
16475.0,W,37,37,0.0
16475.0,N,42,43,0.02
16475.0,E,86,86,0.0
16475.0,S,107,107,0.0
16476.0,W,37,37,0.0
16476.0,N,42,43,0.01
16476.0,E,86,86,0.0
16476.0,S,107,107,0.0
16477.0,W,37,37,0.0
16477.0,N,43,43,0.0
16477.0,E,86,86,0.0
16477.0,S,107,107,0.0
16478.0,W,37,37,0.0
16478.0,N,43,43,0.0
16478.0,E,86,86,0.0
16478.0,S,107,107,0.0
16479.0,W,37,37,0.0
16479.0,N,43,43,0.0
16479.0,E,86,86,0.0
16479.0,S,107,107,0.0
16480.0,W,37,37,0.0
16480.0,N,43,43,0.0
16480.0,E,86,86,0.0
16480.0,S,107,107,0.0
16481.0,W,37,37,0.0
16481.0,N,43,43,0.0
16481.0,E,86,86,0.0
16481.0,S,107,107,0.0
16482.0,W,37,37,0.0
16482.0,N,43,43,0.0
16482.0,E,86,86,0.0
16482.0,S,107,107,0.0
16483.0,W,37,37,0.0
16483.0,N,43,43,0.0
16483.0,E,86,86,0.0
16483.0,S,107,107,0.0
16484.0,W,37,37,0.0
16484.0,N,43,43,0.0
16484.0,E,86,86,0.0
16484.0,S,107,107,0.0
16485.0,W,37,37,0.0
16485.0,N,43,43,0.0
16485.0,E,86,86,0.0
16485.0,S,107,107,0.0
16486.0,W,37,37,0.0
16486.0,N,43,43,0.0
16486.0,E,86,86,0.0
16486.0,S,107,107,0.0
16487.0,W,37,37,0.0
16487.0,N,43,43,0.0
16487.0,E,86,86,0.0
16487.0,S,107,107,0.0
16488.0,W,37,37,0.0
16488.0,N,43,43,0.0
16488.0,E,86,86,0.0
16488.0,S,107,107,0.0
16489.0,W,37,37,0.0
16489.0,N,43,43,0.0
16489.0,E,86,86,0.0
16489.0,S,107,107,0.0
16490.0,W,37,37,0.0
16490.0,N,43,43,0.0
16490.0,E,86,86,0.0
16490.0,S,107,107,0.0
16491.0,W,37,37,0.0
16491.0,N,43,43,0.0
16491.0,E,86,86,0.0
16491.0,S,107,107,0.0
16492.0,W,37,37,0.0
16492.0,N,43,43,0.0
16492.0,E,86,86,0.0
16492.0,S,107,107,0.0
16493.0,W,37,37,0.0
16493.0,N,43,43,0.0
16493.0,E,86,86,0.0
16493.0,S,107,107,0.0
16494.0,W,37,37,0.0
16494.0,N,43,43,0.0
16494.0,E,86,86,0.0
16494.0,S,107,107,0.0
16495.0,W,37,37,0.0
16495.0,N,43,43,0.0
16495.0,E,86,86,0.0
16495.0,S,107,107,0.0
16496.0,W,37,37,0.0
16496.0,N,43,43,0.0
16496.0,E,86,86,0.0
16496.0,S,107,107,0.0
16497.0,W,37,37,0.0
16497.0,N,43,43,0.0
16497.0,E,86,86,0.0
16497.0,S,107,107,0.0
16498.0,W,37,37,0.0
16498.0,N,43,43,0.0
16498.0,E,86,86,0.0
16498.0,S,107,107,0.0
16499.0,W,37,37,0.0
16499.0,N,43,43,0.0
16499.0,E,86,86,0.0
16499.0,S,107,107,0.0
16500.0,W,37,37,0.0
16500.0,N,43,43,0.0
16500.0,E,86,86,0.0
16500.0,S,107,107,0.0
16501.0,W,37,37,0.0
16501.0,N,43,43,0.0
16501.0,E,86,86,0.0
16501.0,S,107,107,0.0
16502.0,W,37,37,0.0
16502.0,N,43,43,0.0
16502.0,E,86,86,0.0
