time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
912.0,S,0,2,59.13,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
913.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
913.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
913.0,E,0,5,49.5,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.37:[25 edges]; bus_night_r5.38:[25 edges]
913.0,S,0,2,59.5,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
914.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
914.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
914.0,E,0,5,51.31,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.37:[25 edges]; bus_night_r5.38:[25 edges]
914.0,S,0,1,59.24,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
915.0,W,0,1,61.33,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
915.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
915.0,E,0,6,50.65,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.37:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
915.0,S,0,1,59.36,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
916.0,W,0,1,61.57,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
916.0,N,0,1,95.39,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
916.0,E,0,7,49.63,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
916.0,S,0,1,59.56,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
917.0,W,0,1,61.88,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
917.0,N,0,1,96.3,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
917.0,E,0,8,49.43,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
917.0,S,0,1,59.22,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
918.0,W,0,1,60.16,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
918.0,N,0,1,97.42,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
918.0,E,0,8,51.88,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
918.0,S,0,1,56.98,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
919.0,W,0,1,56.6,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
919.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
919.0,E,0,7,54.05,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
919.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
920.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
920.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
920.0,E,0,7,54.56,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
920.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
921.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
921.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
921.0,E,0,7,53.46,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
921.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
922.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
922.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
922.0,E,0,7,51.36,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
922.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
923.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
923.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
923.0,E,0,6,50.97,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
923.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
924.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
924.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
924.0,E,1,6,49.16,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
924.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
925.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
925.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
925.0,E,1,5,47.57,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
925.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
926.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
926.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
926.0,E,1,5,42.54,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
926.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
927.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
927.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
927.0,E,1,5,37.61,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
927.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
928.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
928.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
928.0,E,2,5,33.72,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
928.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
929.0,W,0,1,57.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
929.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
929.0,E,3,5,30.93,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
929.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
930.0,W,0,1,56.2,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
930.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
930.0,E,4,5,30.14,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
930.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
931.0,W,0,1,57.1,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
931.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
931.0,E,4,5,30.05,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
931.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
932.0,W,0,1,57.14,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
932.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
932.0,E,4,5,30.05,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
932.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
933.0,W,0,1,56.18,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
933.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
933.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
933.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
934.0,W,0,1,53.89,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
934.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
934.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
934.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
935.0,W,0,1,49.84,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
935.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
935.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
935.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
936.0,W,0,1,45.79,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
936.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
936.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
936.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
937.0,W,0,1,45.13,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
937.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
937.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
937.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
938.0,W,1,1,45.07,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
938.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
938.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
938.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
939.0,W,1,1,45.04,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
939.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
939.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
939.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
940.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
940.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
940.0,E,5,5,30.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
940.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
941.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
941.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
941.0,E,2,5,31.46,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
941.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
942.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
942.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
942.0,E,0,4,37.54,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
942.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
943.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
943.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
943.0,E,0,4,38.75,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
943.0,S,0,1,53.9,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
944.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
944.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
944.0,E,0,4,39.53,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
944.0,S,0,1,55.18,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
945.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
945.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
945.0,E,0,4,36.34,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]
945.0,S,0,1,56.27,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
946.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
946.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
946.0,E,0,3,40.59,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]
946.0,S,0,1,57.1,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
947.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
947.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
947.0,E,0,4,41.33,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]
947.0,S,0,1,57.98,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
948.0,W,0,2,42.88,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.37:[25 edges]; bus_night_r5.38:[25 edges]
948.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
948.0,E,0,4,43.62,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]
948.0,S,0,1,57.85,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
949.0,W,0,2,44.41,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.37:[25 edges]; bus_night_r5.38:[25 edges]
949.0,N,0,1,86.45,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
949.0,E,0,3,52.1,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.41:[25 edges]
949.0,S,0,1,57.68,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
950.0,W,0,2,45.52,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.37:[25 edges]; bus_night_r5.38:[25 edges]
950.0,N,0,1,87.32,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
950.0,E,0,2,57.63,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
950.0,S,0,1,57.39,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
951.0,W,0,3,46.33,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.37:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
951.0,N,0,1,88.35,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
951.0,E,0,2,57.66,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
951.0,S,0,3,48.63,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
952.0,W,0,3,47.68,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.37:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
952.0,N,0,1,89.38,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
952.0,E,0,3,55.59,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
952.0,S,0,3,50.42,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
953.0,W,0,3,48.96,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.37:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
953.0,N,0,1,90.93,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
953.0,E,0,3,57.41,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
953.0,S,0,5,46.64,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
954.0,W,0,5,48.66,4,L0(s)|L1(lst) / L0(s)|L1(s),5,bus_night_r5.40:[25 edges]; bus_night_r5.37:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]; bus_night_r5.38:[25 edges]
954.0,N,0,1,92.04,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
954.0,E,0,2,57.13,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
954.0,S,0,5,47.42,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
955.0,W,0,3,48.75,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
955.0,N,0,1,93.29,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
955.0,E,0,2,56.75,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
955.0,S,0,5,51.22,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
956.0,W,0,3,50.1,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
956.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
956.0,E,0,2,56.7,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
956.0,S,0,6,51.64,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
957.0,W,0,3,51.41,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]; bus_night_r5.39:[25 edges]
957.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
957.0,E,0,2,56.62,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
957.0,S,0,6,52.85,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
958.0,W,0,2,51.79,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]
958.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
958.0,E,0,2,56.54,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
958.0,S,0,6,54.2,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
959.0,W,0,2,53.14,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.40:[25 edges]; bus_night_r5.41:[25 edges]
959.0,N,0,1,88.89,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
959.0,E,0,1,59.95,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
959.0,S,0,6,55.28,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
960.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
960.0,N,0,1,90.43,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
960.0,E,0,1,60.11,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
960.0,S,0,5,57.73,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
961.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
961.0,N,0,1,91.27,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
961.0,E,0,1,57.96,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
961.0,S,0,5,59.24,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
962.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
962.0,N,0,1,92.17,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
962.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
962.0,S,0,5,58.05,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
963.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
963.0,N,0,1,93.04,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
963.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
963.0,S,0,5,55.36,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
964.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
964.0,N,0,1,94.02,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
964.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
964.0,S,0,5,52.82,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
965.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
965.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
965.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
965.0,S,0,5,50.39,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
966.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
966.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
966.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
966.0,S,0,6,44.19,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
967.0,W,0,1,49.11,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
967.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
967.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
967.0,S,0,5,45.63,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
968.0,W,0,1,51.25,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
968.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
968.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
968.0,S,0,5,45.03,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
969.0,W,0,1,53.2,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
969.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
969.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
969.0,S,0,4,49.5,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
970.0,W,0,1,54.67,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
